city,date,temp,o3,dewpoint,pm10,season,yday,month,year
chic,1999-10-02,46,9.355331731,40.8,15.937100453,Autumn,275,Oct,1999
chic,1999-10-03,44,15.05900106,40.2,17.555431283,Autumn,276,Oct,1999
chic,1999-10-04,47,15.546915,38,14.896004563,Autumn,277,Oct,1999
chic,1999-10-05,51,8.446929842,36.8,39.912442922,Autumn,278,Oct,1999
chic,1999-10-06,52,17.825297783,41.8,24.745319634,Autumn,279,Oct,1999
chic,1999-10-07,59,13.739109325,42.4,29.717922374,Autumn,280,Oct,1999
chic,1999-10-08,61,13.532995506,54.1,62.750799086,Autumn,281,Oct,1999
chic,1999-10-09,59,4.535930006,57.6,50.753863457,Autumn,282,Oct,1999
chic,1999-10-10,66,22.027548092,58,23.676826484,Autumn,283,Oct,1999
chic,1999-10-11,55,14.503686326,46.1,28.641210045,Autumn,284,Oct,1999
chic,1999-10-12,62,19.519301179,47.2,81.649429223,Autumn,285,Oct,1999
chic,1999-10-13,56,13.717728901,44,27.687785388000002,Autumn,286,Oct,1999
chic,1999-10-14,48,10.071764788,34.8,31.73436073,Autumn,287,Oct,1999
chic,1999-10-15,64,23.2493422628,46.3,47.285639571,Autumn,288,Oct,1999
chic,1999-10-16,58,21.461953377,54.2,53.391894977,Autumn,289,Oct,1999
chic,1999-10-17,45,13.896974176,33.8,1.364497713,Autumn,290,Oct,1999
chic,1999-10-18,44,4.391250812,34.4,20.380936073,Autumn,291,Oct,1999
chic,1999-10-19,50,8.292623786,33.5,47.413812785,Autumn,292,Oct,1999
chic,1999-10-20,44,6.106025343,30.7,30.391894977,Autumn,293,Oct,1999
chic,1999-10-21,52,9.527823559,36.3,39.381743987,Autumn,294,Oct,1999
chic,1999-10-22,51,18.539540482,26.6,22.504223743,Autumn,295,Oct,1999
chic,1999-10-23,43,19.39470696,25.7,6.468607303,Autumn,296,Oct,1999
chic,1999-10-24,40,13.152071408,22.1,5.424771693,Autumn,297,Oct,1999
chic,1999-10-25,50,12.16630831,28.1,59.443949771,Autumn,298,Oct,1999
chic,1999-10-26,53,10.99278769,29.4,51.498744292,Autumn,299,Oct,1999
chic,1999-10-27,48,9.042983723,37,41.5136457775,Autumn,300,Oct,1999
chic,1999-10-28,64,13.735049419,43.3,83.282305936,Autumn,301,Oct,1999
chic,1999-10-29,62,25.0284917781,47,93.150799086,Autumn,302,Oct,1999
chic,1999-10-30,66,36.841664091,50.7,88.172716895,Autumn,303,Oct,1999
chic,1999-10-31,58,14.896237094,49.3,42.1891552508,Autumn,304,Oct,1999
chic,1999-11-01,59,15.207897432,46.9,59.142579908,Autumn,305,Nov,1999
chic,1999-11-02,42,19.026151768,22.6,21.792794893,Autumn,306,Nov,1999
chic,1999-11-03,37,15.576705219,17.7,26.243949771,Autumn,307,Nov,1999
chic,1999-11-04,46,12.917478214,24.2,120.232990867,Autumn,308,Nov,1999
chic,1999-11-05,55,14.504746177,34.3,51.127306323,Autumn,309,Nov,1999
chic,1999-11-06,45,14.702688387,20.3,30.051598174,Autumn,310,Nov,1999
chic,1999-11-07,44,20.236911677,32.3,41.9803652971,Autumn,311,Nov,1999
chic,1999-11-08,55,10.035908245,41,46.494152639,Autumn,312,Nov,1999
chic,1999-11-09,67,23.3774417737,48.5,55.783105023,Autumn,313,Nov,1999
chic,1999-11-10,58,24.5316297699,46.7,50.914611872,Autumn,314,Nov,1999
chic,1999-11-11,44,21.409698827,38,14.757443306,Autumn,315,Nov,1999
chic,1999-11-12,47,7.466576382,41.2,67.672831051,Autumn,316,Nov,1999
chic,1999-11-13,54,15.472283731,43.8,82.672831051,Autumn,317,Nov,1999
chic,1999-11-14,45,22.9825997266,30.5,24.647160085,Autumn,318,Nov,1999
chic,1999-11-15,41,9.997374579,26.3,14.798858447,Autumn,319,Nov,1999
chic,1999-11-16,38,17.235009913,29.3,12.765981737,Autumn,320,Nov,1999
chic,1999-11-17,40,11.749412981,25,27.858255939,Autumn,321,Nov,1999
chic,1999-11-18,58,18.058525685,36.2,85.864383562,Autumn,322,Nov,1999
chic,1999-11-19,49,16.215442732,37.7,75.006849315,Autumn,323,Nov,1999
chic,1999-11-20,39,4.947941986,35.2,38.4806175806,Autumn,324,Nov,1999
chic,1999-11-21,42,5.338232582,42,46.094520548,Autumn,325,Nov,1999
chic,1999-11-22,54,9.170792264,46,52.957534247,Autumn,326,Nov,1999
chic,1999-11-23,52,11.317332246,50,33.05813985,Autumn,327,Nov,1999
chic,1999-11-24,40,10.066654992,30.7,14.251484013,Autumn,328,Nov,1999
chic,1999-11-25,36,9.685306187,27.8,25.158333333,Autumn,329,Nov,1999
chic,1999-11-26,37,10.546974514,32.2,30.1752786,Autumn,330,Nov,1999
chic,1999-11-27,41,10.171531363,30.1,10.174771693,Autumn,331,Nov,1999
chic,1999-11-28,34,10.612531344,25,6.289840183,Autumn,332,Nov,1999
chic,1999-11-29,32,10.907839548,19.9,12.231323038,Autumn,333,Nov,1999
chic,1999-11-30,30,8.230377906,15.3,20.282990863,Autumn,334,Nov,1999
chic,1999-12-01,36,8.773448562,20.8,46.225456621,Autumn,335,Dec,1999
chic,1999-12-02,50,10.41324636,32.9,32.784150523,Autumn,336,Dec,1999
chic,1999-12-03,53,12.599244429,48,58.077511415,Autumn,337,Dec,1999
chic,1999-12-04,49,6.400569345,48.5,50.14326484,Autumn,338,Dec,1999
chic,1999-12-05,39,13.903862746,34.3,NA,Autumn,339,Dec,1999
chic,1999-12-06,29,10.387559518,22.6,11.25684932,Autumn,340,Dec,1999
chic,1999-12-07,33,7.705739065,29.1,30.221232877,Autumn,341,Dec,1999
chic,1999-12-08,38,6.523389934,33.5,30.068324355,Autumn,342,Dec,1999
chic,1999-12-09,43,8.431723598,38.6,56.045890411,Autumn,343,Dec,1999
chic,1999-12-10,31,10.922647811,23.4,12.96917808,Autumn,344,Dec,1999
chic,1999-12-11,31,8.320938703,25,21.794615354,Autumn,345,Dec,1999
chic,1999-12-12,35,5.447432819,30.6,14.73390411,Autumn,346,Dec,1999
chic,1999-12-13,35,11.131182126,31.2,38.7558219178,Autumn,347,Dec,1999
chic,1999-12-14,38,15.034732464,34.2,16.26387605,Autumn,348,Dec,1999
chic,1999-12-15,36,5.677684349,33.9,17.599657530000002,Autumn,349,Dec,1999
chic,1999-12-16,27,7.291623804,20.3,9.59417808,Autumn,350,Dec,1999
chic,1999-12-17,23,13.004351445,17.9,9.728676186,Autumn,351,Dec,1999
chic,1999-12-18,19,10.55951288,14.6,21.62431507,Autumn,352,Dec,1999
chic,1999-12-19,32,7.753863732,29.1,30.673630137,Autumn,353,Dec,1999
chic,1999-12-20,21,16.035938494,11,23.11469488,Autumn,354,Dec,1999
chic,1999-12-21,8,11.039885629,-1.6,20.73390411,Autumn,355,Dec,1999
chic,1999-12-22,13,7.549291128,5.8,22.91746575,Autumn,356,Dec,1999
chic,1999-12-23,10,9.43534175,3.8,35.791341614,Autumn,357,Dec,1999
chic,1999-12-24,14,11.422439088,4.7,27.716324201,Autumn,358,Dec,1999
chic,1999-12-25,19,10.562277275,14,42.7546803656,Autumn,359,Dec,1999
chic,1999-12-26,28,24.3550666798,14.3,25.434638556,Autumn,360,Dec,1999
chic,1999-12-27,19,15.308209573,11.6,20.888926937,Autumn,361,Dec,1999
chic,1999-12-28,21,11.37063254,16.4,12.984817347,Autumn,362,Dec,1999
chic,1999-12-29,36,7.359955525,30.2,22.01615912,Autumn,363,Dec,1999
chic,1999-12-30,34,12.758539308,28.9,5.930371903,Autumn,364,Dec,1999
chic,1999-12-31,34,8.920877662,25.9,22.913858195,Autumn,365,Dec,1999
chic,2000-01-01,42,8.655287013,32.2,31.377599796,Winter,1,Jan,2000
chic,2000-01-02,48,19.001065897,42.3,43.983333333,Winter,2,Jan,2000
chic,2000-01-03,35,13.340843492,33.7,5.003040853,Winter,3,Jan,2000
chic,2000-01-04,28,15.288105866,22.2,10.00198766,Winter,4,Jan,2000
chic,2000-01-05,20,8.162988886,16.6,21.96162465,Winter,5,Jan,2000
chic,2000-01-06,34,7.430181643,25.3,32.9420168067,Winter,6,Jan,2000
chic,2000-01-07,25,10.838227167,13.3,27.25266458,Winter,7,Jan,2000
chic,2000-01-08,37,9.419924715,28.5,25.012044818,Winter,8,Jan,2000
chic,2000-01-09,39,6.055678078,38.5,25.877591036,Winter,9,Jan,2000
chic,2000-01-10,42,11.033921207,34.9,8.893057736,Winter,10,Jan,2000
chic,2000-01-11,33,14.487438458,21.5,8.914285717,Winter,11,Jan,2000
chic,2000-01-12,31,16.807516247,21.7,12.043137257,Winter,12,Jan,2000
chic,2000-01-13,25,12.176901502,18.4,20.673468317,Winter,13,Jan,2000
chic,2000-01-14,20,7.394820504,14.5,30.373669468,Winter,14,Jan,2000
chic,2000-01-15,34,7.443982993,24.2,42.6313725494,Winter,15,Jan,2000
chic,2000-01-16,31,22.8570398657,19.4,6.73332265,Winter,16,Jan,2000
chic,2000-01-17,22,21.8912968768,12.7,21.72072829,Winter,17,Jan,2000
chic,2000-01-18,25,6.874074541,20.9,18.77114846,Winter,18,Jan,2000
chic,2000-01-19,21,5.750731803,15.7,35.538816719,Winter,19,Jan,2000
chic,2000-01-20,10,15.369405229,2.1,12.81036415,Winter,20,Jan,2000
chic,2000-01-21,5,9.050500215,-3.2,45.855182073,Winter,21,Jan,2000
chic,2000-01-22,17,8.265631388,14.5,29.999785169,Winter,22,Jan,2000
chic,2000-01-23,16,16.893401315,4.3,18.90343137,Winter,23,Jan,2000
chic,2000-01-24,6,8.840343553,-0.6,33.8726190476,Winter,24,Jan,2000
chic,2000-01-25,17,13.177434525,8.5,24.398420647,Winter,25,Jan,2000
chic,2000-01-26,15,12.159504412,5.4,26.726960784,Winter,26,Jan,2000
chic,2000-01-27,20,14.70925368,11.5,26.645728291,Winter,27,Jan,2000
chic,2000-01-28,21,8.974515396,14.5,49.724135925,Winter,28,Jan,2000
chic,2000-01-29,24,25.9513960279,19.1,26.855812325,Winter,29,Jan,2000
chic,2000-01-30,28,11.195162856,23.3,23.892226891,Winter,30,Jan,2000
chic,2000-01-31,20,13.114733783,14.4,35.1213662044,Winter,31,Jan,2000
chic,2000-02-01,25,12.215632688,16.5,25.799789916,Winter,32,Feb,2000
chic,2000-02-02,21,9.548223283,16,38.7941876751,Winter,33,Feb,2000
chic,2000-02-03,33,11.691707931,26.7,18.841711765,Winter,34,Feb,2000
chic,2000-02-04,25,14.342728051,19,13.813935573,Winter,35,Feb,2000
chic,2000-02-05,21,13.601011596,16.5,20.833543413,Winter,36,Feb,2000
chic,2000-02-06,23,9.188339443,21.6,37.9963403464,Winter,37,Feb,2000
chic,2000-02-07,26,17.672171428,23.3,15.805532213,Winter,38,Feb,2000
chic,2000-02-08,22,13.416591477,21.6,43.805532213,Winter,39,Feb,2000
chic,2000-02-09,41,14.037680436,30.2,36.7691176467,Winter,40,Feb,2000
chic,2000-02-10,35,11.679762634,32.1,48.78872549,Winter,41,Feb,2000
chic,2000-02-11,24,22.1283657398,13.9,8.802731093,Winter,42,Feb,2000
chic,2000-02-12,24,26.0769492318,14.5,30.678679885,Winter,43,Feb,2000
chic,2000-02-13,30,15.742445875,26.8,36.7439075627,Winter,44,Feb,2000
chic,2000-02-14,26,16.328945025,22.5,14.603851543,Winter,45,Feb,2000
chic,2000-02-15,31,8.546350216,28.1,28.640266106,Winter,46,Feb,2000
chic,2000-02-16,28,19.188552459,19,19.685084033,Winter,47,Feb,2000
chic,2000-02-17,27,18.301946373,18.6,35.72710084,Winter,48,Feb,2000
chic,2000-02-18,30,26.3265832416,27.8,22.044127233,Winter,49,Feb,2000
chic,2000-02-19,29,23.3538168707,21.7,7.760714283,Winter,50,Feb,2000
chic,2000-02-20,27,24.3607370816,19.7,19.816736693,Winter,51,Feb,2000
chic,2000-02-21,35,12.489841858,29.1,48.836344537,Winter,52,Feb,2000
chic,2000-02-22,49,10.445450868,40.3,55.808333333,Winter,53,Feb,2000
chic,2000-02-23,59,27.4816154814,40.6,85.735504201,Winter,54,Feb,2000
chic,2000-02-24,49,17.25156517,49.9,24.30490755,Winter,55,Feb,2000
chic,2000-02-25,55,17.53819906,50.3,59.584243697,Winter,56,Feb,2000
chic,2000-02-26,56,26.031428144,51.7,35.589845938,Winter,57,Feb,2000
chic,2000-02-27,45,24.9531503188,30.7,NA,Winter,58,Feb,2000
chic,2000-02-28,43,13.287416802,26.8,24.685084033,Winter,59,Feb,2000
chic,2000-02-29,54,21.046576195,34.4,42.5926470585,Winter,60,Feb,2000
chic,2000-03-01,46,25.6909599245,32.9,16.710752443,Winter,61,Mar,2000
chic,2000-03-02,33,28.6831948533,23.8,5.533823533,Winter,62,Mar,2000
chic,2000-03-03,35,25.0073420672,24.1,32.626260504,Winter,63,Mar,2000
chic,2000-03-04,46,15.322668042,30.7,25.785924369,Winter,64,Mar,2000
chic,2000-03-05,52,15.226159111,36.5,18.836344533,Winter,65,Mar,2000
chic,2000-03-06,51,18.657024476,32.1,63.990406162,Winter,66,Mar,2000
chic,2000-03-07,66,22.871039979,49.7,39.4290446838,Winter,67,Mar,2000
chic,2000-03-08,67,28.622376932,50.9,88.973599439,Winter,68,Mar,2000
chic,2000-03-09,46,21.178847277,32.7,15.895168063,Winter,69,Mar,2000
chic,2000-03-10,30,22.150452972,21.9,5.853151263,Winter,70,Mar,2000
chic,2000-03-11,30,29.1230400982,19,0.886764703000001,Winter,71,Mar,2000
chic,2000-03-12,34,17.005584871,19.3,10.945588233,Winter,72,Mar,2000
chic,2000-03-13,39,8.220951952,33.4,38.1858939526,Winter,73,Mar,2000
chic,2000-03-14,45,16.056964319,32.6,41.8783613442,Winter,74,Mar,2000
chic,2000-03-15,50,18.334786136,41.9,32.760714285,Winter,75,Mar,2000
chic,2000-03-16,33,37.35177756,22.3,0.752310923000003,Winter,76,Mar,2000
chic,2000-03-17,32,35.737953212,18.5,6.783123253,Winter,77,Mar,2000
chic,2000-03-18,34,22.7387212026,20.8,14.808333333,Winter,78,Mar,2000
chic,2000-03-19,39,15.698557892,34.1,30.778912902,Winter,79,Mar,2000
chic,2000-03-20,49,15.237638193,46.4,12.819537813,Winter,80,Mar,2000
chic,2000-03-21,47,3.117767888,45.3,41.5954481789,Winter,81,Mar,2000
chic,2000-03-22,51,8.406148615,44,52.575840336,Winter,82,Mar,2000
chic,2000-03-23,50,15.464539619,43.7,66.620658263,Winter,83,Mar,2000
chic,2000-03-24,57,18.916640271,49,39.6738795515,Winter,84,Mar,2000
chic,2000-03-25,53,32.472555362,32.8,20.707975603,Winter,85,Mar,2000
chic,2000-03-26,52,30.7521755033,31.8,26.769117647,Winter,86,Mar,2000
chic,2000-03-27,47,28.5393345091,31.2,8.015616243,Winter,87,Mar,2000
chic,2000-03-28,39,15.302908781,31.1,8.004411763,Winter,88,Mar,2000
chic,2000-03-29,40,18.090211857,29.3,17.953991593,Winter,89,Mar,2000
chic,2000-03-30,40,22.0687059229,31,31.920378151,Winter,90,Mar,2000
chic,2000-03-31,45,12.26151237,28.1,53.567099432,Winter,91,Mar,2000
chic,2000-04-01,52,14.203028962,33.9,49.72990196,Spring,92,Apr,2000
chic,2000-04-02,51,21.8934616174,42.5,36.5226190473,Spring,93,Apr,2000
chic,2000-04-03,52,16.809251468,34.3,29.399369748,Spring,94,Apr,2000
chic,2000-04-04,38,22.5409832308,19.7,8.337745093,Spring,95,Apr,2000
chic,2000-04-05,44,21.073211905,23.8,68.430182072,Spring,96,Apr,2000
chic,2000-04-06,53,23.211781373,27.3,77.612953216,Spring,97,Apr,2000
chic,2000-04-07,41,14.063444176,32.7,21.536624653,Spring,98,Apr,2000
chic,2000-04-08,34,25.5422458911,23,25.699089636,Spring,99,Apr,2000
chic,2000-04-09,45,22.0473480685,26.7,16.875560223,Spring,100,Apr,2000
chic,2000-04-10,37,27.6797097267,28.1,20.897969183,Spring,101,Apr,2000
chic,2000-04-11,34,21.4315673906,33.1,8.889565823,Spring,102,Apr,2000
chic,2000-04-12,39,19.541247024,25.3,32.426465868,Spring,103,Apr,2000
chic,2000-04-13,49,19.780286698,28.3,43.679481792,Spring,104,Apr,2000
chic,2000-04-14,58,22.357712249,42.8,104.421778711,Spring,105,Apr,2000
chic,2000-04-15,56,22.1261380439,46.9,50.393767507,Spring,106,Apr,2000
chic,2000-04-16,44,17.064396799,40.9,15.489005603,Spring,107,Apr,2000
chic,2000-04-17,41,14.450478004,38.9,8.393767503,Spring,108,Apr,2000
chic,2000-04-18,48,7.35767485,42.5,40.6198866199,Spring,109,Apr,2000
chic,2000-04-19,52,7.965098215,48.8,49.278921568,Spring,110,Apr,2000
chic,2000-04-20,53,12.203301934,50.2,18.208893553,Spring,111,Apr,2000
chic,2000-04-21,44,28.2437595382,35,0.203291313000001,Spring,112,Apr,2000
chic,2000-04-22,48,20.587988144,31.4,10.178081233,Spring,113,Apr,2000
chic,2000-04-23,47,31.588881899,40.3,19.088445373,Spring,114,Apr,2000
chic,2000-04-24,52,33.145569413,32.6,22.94254884,Spring,115,Apr,2000
chic,2000-04-25,49,34.412215935,23.4,11.001610643,Spring,116,Apr,2000
chic,2000-04-26,52,26.7513751417,24.2,29.049229692,Spring,117,Apr,2000
chic,2000-04-27,53,23.2013419354,26.3,86.950978018,Spring,118,Apr,2000
chic,2000-04-28,54,28.3261322837,32.2,61.035784314,Spring,119,Apr,2000
chic,2000-04-29,48,21.6966737779,39.1,7.293487397,Spring,120,Apr,2000
chic,2000-04-30,54,22.7278378523,40,40.3185950048,Spring,121,Apr,2000
chic,2000-05-01,57,20.522074727,49.2,46.548389356,Spring,122,May,2000
chic,2000-05-02,57,24.923629402,43.1,26.598809524,Spring,123,May,2000
chic,2000-05-03,63,30.536484824,48.6,59.589704695,Spring,124,May,2000
chic,2000-05-04,72,29.9782959519,58.1,76.491665479,Spring,125,May,2000
chic,2000-05-05,74,32.486490619,59.3,77.774578645,Spring,126,May,2000
chic,2000-05-06,74,31.0064104421,61.3,38.4531596064,Spring,127,May,2000
chic,2000-05-07,71,24.23219177,65,33.8418055354,Spring,128,May,2000
chic,2000-05-08,76,23.6974710735,67.5,100.881021222,Spring,129,May,2000
chic,2000-05-09,59,20.799436626,55,9.984709741,Spring,130,May,2000
chic,2000-05-10,55,19.417940565,45,15.028056305,Spring,131,May,2000
chic,2000-05-11,67,19.037028227,59.9,47.159708968,Spring,132,May,2000
chic,2000-05-12,73,21.7895456693,66.8,40.3227522775,Spring,133,May,2000
chic,2000-05-13,53,23.3370855922,38.4,15.327776195,Spring,134,May,2000
chic,2000-05-14,52,30.3625404002,33,14.537860225,Spring,135,May,2000
chic,2000-05-15,57,17.945378438,35,33.5604365882,Spring,136,May,2000
chic,2000-05-16,61,18.20306688,49.6,43.435504201,Spring,137,May,2000
chic,2000-05-17,61,14.223777414,56.5,49.390686274,Spring,138,May,2000
chic,2000-05-18,58,27.8145949614,51.8,29.97156006,Spring,139,May,2000
chic,2000-05-19,46,25.2014463912,40.3,NA,Spring,140,May,2000
chic,2000-05-20,55,23.1592373369,37.8,15.763235293,Spring,141,May,2000
chic,2000-05-21,57,25.5291256196,48.6,27.794047619,Spring,142,May,2000
chic,2000-05-22,67,18.124508269,56.4,69.889285714,Spring,143,May,2000
chic,2000-05-23,69,23.3766169007,52,41.9817226887,Spring,144,May,2000
chic,2000-05-24,68,32.667961143,42.2,59.435444002,Spring,145,May,2000
chic,2000-05-25,64,28.6552574215,36.5,54.945308123,Spring,146,May,2000
chic,2000-05-26,61,16.743852146,48.5,68.920098039,Spring,147,May,2000
chic,2000-05-27,60,31.0018170873,55.9,26.900490196,Spring,148,May,2000
chic,2000-05-28,55,24.8762451926,52,4.900490193,Spring,149,May,2000
chic,2000-05-29,56,25.10399508,47.4,6.822058823,Spring,150,May,2000
chic,2000-05-30,65,25.9207454512,61.4,35.9457390887,Spring,151,May,2000
chic,2000-05-31,67,13.322902648,64.8,53.80245098,Spring,152,May,2000
chic,2000-06-01,73,31.653203424,65.5,59.903291316,Spring,153,Jun,2000
chic,2000-06-02,60,24.9864671734,52.8,21.169397763,Spring,154,Jun,2000
chic,2000-06-03,55,28.9477246598,44.9,8.331862743,Spring,155,Jun,2000
chic,2000-06-04,56,27.6222289816,50.6,14.435504203,Spring,156,Jun,2000
chic,2000-06-05,54,30.3564993815,47,20.656956773,Spring,157,Jun,2000
chic,2000-06-06,60,20.127806644,41.8,45.343067227,Spring,158,Jun,2000
chic,2000-06-07,64,31.610482584,46.8,96.382282913,Spring,159,Jun,2000
chic,2000-06-08,78,49.302760115,59.8,54.460714285,Spring,160,Jun,2000
chic,2000-06-09,77,54.180051482,57.5,86.575560224,Spring,161,Jun,2000
chic,2000-06-10,80,31.05064327,67,89.502731092,Spring,162,Jun,2000
chic,2000-06-11,70,15.028740491,66.8,26.050134288,Spring,163,Jun,2000
chic,2000-06-12,57,8.301824372,56,10.460580523,Spring,164,Jun,2000
chic,2000-06-13,69,11.745653983,63.8,32.485798122,Spring,165,Jun,2000
chic,2000-06-14,72,25.5881040204,64.6,42.4069248823,Spring,166,Jun,2000
chic,2000-06-15,70,24.9279894658,58.8,20.398474183,Spring,167,Jun,2000
chic,2000-06-16,67,21.5781415615,60.3,24.316784037,Spring,168,Jun,2000
chic,2000-06-17,60,24.9427599546,45.3,15.642267593,Spring,169,Jun,2000
chic,2000-06-18,65,27.9213411818,46.9,8.347769953,Spring,170,Jun,2000
chic,2000-06-19,66,28.9653551006,57,43.353403756,Spring,171,Jun,2000
chic,2000-06-20,74,19.3872155,68.6,33.3336854457,Spring,172,Jun,2000
chic,2000-06-21,74,24.8680485076,58,13.274530513,Spring,173,Jun,2000
chic,2000-06-22,72,27.3496823286,56.2,13.305516433,Spring,174,Jun,2000
chic,2000-06-23,71,23.0059730964,61.7,33.1236762357,Spring,175,Jun,2000
chic,2000-06-24,71,21.4301710656,67.5,30.367488263,Spring,176,Jun,2000
chic,2000-06-25,75,28.7245500816,65.1,16.429460093,Spring,177,Jun,2000
chic,2000-06-26,72,20.490431093,63.9,18.370305163,Spring,178,Jun,2000
chic,2000-06-27,68,18.655493916,52.6,17.367488263,Spring,179,Jun,2000
chic,2000-06-28,62,8.919470575,57,NA,Spring,180,Jun,2000
chic,2000-06-29,66,18.802365111,52.3,27.480555555,Spring,181,Jun,2000
chic,2000-06-30,66,19.456768372,54.7,NA,Spring,182,Jun,2000
chic,2000-07-01,71,32.850671917,61.2,NA,Summer,183,Jul,2000
chic,2000-07-02,74,33.888930051,70,NA,Summer,184,Jul,2000
chic,2000-07-03,68,20.342449749,64.7,NA,Summer,185,Jul,2000
chic,2000-07-04,70,26.6923375273,64.5,NA,Summer,186,Jul,2000
chic,2000-07-05,76,40.434353345,65,35.7613861628,Summer,187,Jul,2000
chic,2000-07-06,74,36.872669891,64.2,31.384389671,Summer,188,Jul,2000
chic,2000-07-07,70,22.822648864,58,26.384389671,Summer,189,Jul,2000
chic,2000-07-08,73,32.080740965,64,52.384389671,Summer,190,Jul,2000
chic,2000-07-09,81,35.527281242,70.7,56.384389671,Summer,191,Jul,2000
chic,2000-07-10,73,26.5602708442,68.3,19.384389673,Summer,192,Jul,2000
chic,2000-07-11,69,31.800691941,64,31.907202068,Summer,193,Jul,2000
chic,2000-07-12,72,35.731683803,58.1,27.384389671,Summer,194,Jul,2000
chic,2000-07-13,75,31.957663746,64.5,40.384389671,Summer,195,Jul,2000
chic,2000-07-14,77,31.155104623,63.4,23.384389671,Summer,196,Jul,2000
chic,2000-07-15,73,26.0467146105,60.1,18.384389673,Summer,197,Jul,2000
chic,2000-07-16,73,21.586055579,57.7,20.384389673,Summer,198,Jul,2000
chic,2000-07-17,77,21.6615283527,63.4,31.036344948,Summer,199,Jul,2000
chic,2000-07-18,66,20.178705365,54.3,18.384389673,Summer,200,Jul,2000
chic,2000-07-19,63,18.643706653,53.9,14.384389673,Summer,201,Jul,2000
chic,2000-07-20,67,16.07889471,56.3,38.384389671,Summer,202,Jul,2000
chic,2000-07-21,67,15.32244846,51.1,16.384389673,Summer,203,Jul,2000
chic,2000-07-22,63,16.221724542,53.9,17.384389673,Summer,204,Jul,2000
chic,2000-07-23,63,16.458590915,49.7,18.235364803,Summer,205,Jul,2000
chic,2000-07-24,66,29.2019855791,53.6,31.384389671,Summer,206,Jul,2000
chic,2000-07-25,69,30.0020927792,56.7,45.384389671,Summer,207,Jul,2000
chic,2000-07-26,73,34.104271391,60.8,84.384389671,Summer,208,Jul,2000
chic,2000-07-27,77,29.9441171875,65.8,64.384389671,Summer,209,Jul,2000
chic,2000-07-28,74,30.6257252895,65.5,28.384389671,Summer,210,Jul,2000
chic,2000-07-29,73,47.236807895,65.9,33.2856734404,Summer,211,Jul,2000
chic,2000-07-30,71,34.432223581,67.1,17.384389673,Summer,212,Jul,2000
chic,2000-07-31,70,16.302701283,66.2,22.384389673,Summer,213,Jul,2000
chic,2000-08-01,73,16.344102249,67.2,32.384389671,Summer,214,Aug,2000
chic,2000-08-02,76,23.917181644,64.6,31.384389671,Summer,215,Aug,2000
chic,2000-08-03,63,26.8418397752,54.5,4.384389673,Summer,216,Aug,2000
chic,2000-08-04,67,22.2315564857,53.8,32.206514084,Summer,217,Aug,2000
chic,2000-08-05,67,22.1872952623,61.3,40.384389671,Summer,218,Aug,2000
chic,2000-08-06,78,28.1045998221,70.6,36.384389671,Summer,219,Aug,2000
chic,2000-08-07,76,17.045240522,66.5,19.384389673,Summer,220,Aug,2000
chic,2000-08-08,77,18.423453091,69.4,30.384389671,Summer,221,Aug,2000
chic,2000-08-09,79,24.5364150575,67,44.384389671,Summer,222,Aug,2000
chic,2000-08-10,74,21.5744641998,62.3,32.5787598469,Summer,223,Aug,2000
chic,2000-08-11,71,16.842200955,60.8,26.384389671,Summer,224,Aug,2000
chic,2000-08-12,71,22.3651620867,61,31.384389671,Summer,225,Aug,2000
chic,2000-08-13,74,24.1899912749,62.5,26.384389671,Summer,226,Aug,2000
chic,2000-08-14,76,28.1054244588,67.9,64.384389671,Summer,227,Aug,2000
chic,2000-08-15,82,37.075611351,68.8,54.384389671,Summer,228,Aug,2000
chic,2000-08-16,70,19.663139322,54.9,22.773498364,Summer,229,Aug,2000
chic,2000-08-17,68,20.015774805,62.3,22.384389673,Summer,230,Aug,2000
chic,2000-08-18,67,21.4413851049,59.5,9.384389673,Summer,231,Aug,2000
chic,2000-08-19,64,16.456508136,56,11.384389673,Summer,232,Aug,2000
chic,2000-08-20,65,26.1629475303,54,8.384389673,Summer,233,Aug,2000
chic,2000-08-21,67,27.6132333217,56.3,31.384389671,Summer,234,Aug,2000
chic,2000-08-22,76,26.6856208641,67.6,45.741283392,Summer,235,Aug,2000
chic,2000-08-23,76,26.6310616046,69,59.384389671,Summer,236,Aug,2000
chic,2000-08-24,71,24.9081366842,58.5,33.384389671,Summer,237,Aug,2000
chic,2000-08-25,70,23.4835726566,59,75.384389671,Summer,238,Aug,2000
chic,2000-08-26,73,28.7731364442,64.6,59.384389671,Summer,239,Aug,2000
chic,2000-08-27,72,40.855711292,64.3,16.384389673,Summer,240,Aug,2000
chic,2000-08-28,75,29.9594442716,64.2,43.34862071,Summer,241,Aug,2000
chic,2000-08-29,77,26.5554524913,68.7,50.384389671,Summer,242,Aug,2000
chic,2000-08-30,77,29.2161899673,70.6,66.384389671,Summer,243,Aug,2000
chic,2000-08-31,80,34.96121224,68.2,66.384389671,Summer,244,Aug,2000
chic,2000-09-01,80,39.31931324,69,66.384389671,Summer,245,Sep,2000
chic,2000-09-02,79,36.070288274,67.3,31.384389671,Summer,246,Sep,2000
chic,2000-09-03,77,34.757820235,66.8,39.0152873764,Summer,247,Sep,2000
chic,2000-09-04,66,23.0208938411,55.1,2.384389673,Summer,248,Sep,2000
