city,date,death,temp,dewpoint,pm10,o3,time,season,year
chic,1999-10-23,101,43,25.7,6.468607303,19.39470696,4679,Autumn,1999
chic,1999-10-24,134,40,22.1,5.424771693,13.152071408,4680,Autumn,1999
chic,1999-10-25,111,50,28.1,59.443949771,12.16630831,4681,Autumn,1999
chic,1999-10-26,113,53,29.4,51.498744292,10.99278769,4682,Autumn,1999
chic,1999-10-27,119,48,37,41.5136457775,9.042983723,4683,Autumn,1999
chic,1999-10-28,103,64,43.3,83.282305936,13.735049419,4684,Autumn,1999
chic,1999-10-29,127,62,47,93.150799086,25.0284917781,4685,Autumn,1999
chic,1999-10-30,108,66,50.7,88.172716895,36.841664091,4686,Autumn,1999
chic,1999-10-31,106,58,49.3,42.1891552508,14.896237094,4687,Autumn,1999
chic,1999-11-01,106,59,46.9,59.142579908,15.207897432,4688,Autumn,1999
chic,1999-11-02,106,42,22.6,21.792794893,19.026151768,4689,Autumn,1999
chic,1999-11-03,108,37,17.7,26.243949771,15.576705219,4690,Autumn,1999
chic,1999-11-04,100,46,24.2,120.232990867,12.917478214,4691,Autumn,1999
chic,1999-11-05,123,55,34.3,51.127306323,14.504746177,4692,Autumn,1999
chic,1999-11-06,114,45,20.3,30.051598174,14.702688387,4693,Autumn,1999
chic,1999-11-07,102,44,32.3,41.9803652971,20.236911677,4694,Autumn,1999
chic,1999-11-08,97,55,41,46.494152639,10.035908245,4695,Autumn,1999
chic,1999-11-09,145,67,48.5,55.783105023,23.3774417737,4696,Autumn,1999
chic,1999-11-10,99,58,46.7,50.914611872,24.5316297699,4697,Autumn,1999
chic,1999-11-11,115,44,38,14.757443306,21.409698827,4698,Autumn,1999
chic,1999-11-12,115,47,41.2,67.672831051,7.466576382,4699,Autumn,1999
chic,1999-11-13,109,54,43.8,82.672831051,15.472283731,4700,Autumn,1999
chic,1999-11-14,101,45,30.5,24.647160085,22.9825997266,4701,Autumn,1999
chic,1999-11-15,130,41,26.3,14.798858447,9.997374579,4702,Autumn,1999
chic,1999-11-16,100,38,29.3,12.765981737,17.235009913,4703,Autumn,1999
chic,1999-11-17,122,40,25,27.858255939,11.749412981,4704,Autumn,1999
chic,1999-11-18,113,58,36.2,85.864383562,18.058525685,4705,Autumn,1999
chic,1999-11-19,118,49,37.7,75.006849315,16.215442732,4706,Autumn,1999
chic,1999-11-20,119,39,35.2,38.4806175806,4.947941986,4707,Autumn,1999
chic,1999-11-21,131,42,42,46.094520548,5.338232582,4708,Autumn,1999
chic,1999-11-22,101,54,46,52.957534247,9.170792264,4709,Autumn,1999
chic,1999-11-23,116,52,50,33.05813985,11.317332246,4710,Autumn,1999
chic,1999-11-24,93,40,30.7,14.251484013,10.066654992,4711,Autumn,1999
chic,1999-11-25,99,36,27.8,25.158333333,9.685306187,4712,Autumn,1999
chic,1999-11-26,131,37,32.2,30.1752786,10.546974514,4713,Autumn,1999
chic,1999-11-27,131,41,30.1,10.174771693,10.171531363,4714,Autumn,1999
chic,1999-11-28,123,34,25,6.289840183,10.612531344,4715,Autumn,1999
chic,1999-11-29,123,32,19.9,12.231323038,10.907839548,4716,Autumn,1999
chic,1999-11-30,100,30,15.3,20.282990863,8.230377906,4717,Autumn,1999
chic,1999-12-01,112,36,20.8,46.225456621,8.773448562,4718,Autumn,1999
chic,1999-12-02,116,50,32.9,32.784150523,10.41324636,4719,Autumn,1999
chic,1999-12-03,107,53,48,58.077511415,12.599244429,4720,Autumn,1999
chic,1999-12-04,129,49,48.5,50.14326484,6.400569345,4721,Autumn,1999
chic,1999-12-05,122,39,34.3,NA,13.903862746,4722,Autumn,1999
chic,1999-12-06,122,29,22.6,11.25684932,10.387559518,4723,Autumn,1999
chic,1999-12-07,113,33,29.1,30.221232877,7.705739065,4724,Autumn,1999
chic,1999-12-08,122,38,33.5,30.068324355,6.523389934,4725,Autumn,1999
chic,1999-12-09,127,43,38.6,56.045890411,8.431723598,4726,Autumn,1999
chic,1999-12-10,120,31,23.4,12.96917808,10.922647811,4727,Autumn,1999
chic,1999-12-11,124,31,25,21.794615354,8.320938703,4728,Autumn,1999
chic,1999-12-12,127,35,30.6,14.73390411,5.447432819,4729,Autumn,1999
chic,1999-12-13,127,35,31.2,38.7558219178,11.131182126,4730,Autumn,1999
chic,1999-12-14,129,38,34.2,16.26387605,15.034732464,4731,Autumn,1999
chic,1999-12-15,122,36,33.9,17.599657530000002,5.677684349,4732,Autumn,1999
chic,1999-12-16,132,27,20.3,9.59417808,7.291623804,4733,Autumn,1999
chic,1999-12-17,135,23,17.9,9.728676186,13.004351445,4734,Autumn,1999
chic,1999-12-18,112,19,14.6,21.62431507,10.55951288,4735,Autumn,1999
chic,1999-12-19,114,32,29.1,30.673630137,7.753863732,4736,Autumn,1999
chic,1999-12-20,142,21,11,23.11469488,16.035938494,4737,Autumn,1999
chic,1999-12-21,124,8,-1.6,20.73390411,11.039885629,4738,Autumn,1999
chic,1999-12-22,127,13,5.8,22.91746575,7.549291128,4739,Autumn,1999
chic,1999-12-23,121,10,3.8,35.791341614,9.43534175,4740,Autumn,1999
chic,1999-12-24,123,14,4.7,27.716324201,11.422439088,4741,Autumn,1999
chic,1999-12-25,140,19,14,42.7546803656,10.562277275,4742,Autumn,1999
chic,1999-12-26,150,28,14.3,25.434638556,24.3550666798,4743,Autumn,1999
chic,1999-12-27,153,19,11.6,20.888926937,15.308209573,4744,Autumn,1999
chic,1999-12-28,164,21,16.4,12.984817347,11.37063254,4745,Autumn,1999
chic,1999-12-29,123,36,30.2,22.01615912,7.359955525,4746,Autumn,1999
chic,1999-12-30,131,34,28.9,5.930371903,12.758539308,4747,Autumn,1999
chic,1999-12-31,127,34,25.9,22.913858195,8.920877662,4748,Autumn,1999
chic,2000-01-01,160,42,32.2,31.377599796,8.655287013,4749,Winter,2000
chic,2000-01-02,147,48,42.3,43.983333333,19.001065897,4750,Winter,2000
chic,2000-01-03,160,35,33.7,5.003040853,13.340843492,4751,Winter,2000
chic,2000-01-04,131,28,22.2,10.00198766,15.288105866,4752,Winter,2000
chic,2000-01-05,126,20,16.6,21.96162465,8.162988886,4753,Winter,2000
chic,2000-01-06,127,34,25.3,32.9420168067,7.430181643,4754,Winter,2000
chic,2000-01-07,139,25,13.3,27.25266458,10.838227167,4755,Winter,2000
chic,2000-01-08,139,37,28.5,25.012044818,9.419924715,4756,Winter,2000
chic,2000-01-09,124,39,38.5,25.877591036,6.055678078,4757,Winter,2000
chic,2000-01-10,139,42,34.9,8.893057736,11.033921207,4758,Winter,2000
chic,2000-01-11,135,33,21.5,8.914285717,14.487438458,4759,Winter,2000
chic,2000-01-12,122,31,21.7,12.043137257,16.807516247,4760,Winter,2000
chic,2000-01-13,137,25,18.4,20.673468317,12.176901502,4761,Winter,2000
chic,2000-01-14,122,20,14.5,30.373669468,7.394820504,4762,Winter,2000
chic,2000-01-15,140,34,24.2,42.6313725494,7.443982993,4763,Winter,2000
chic,2000-01-16,124,31,19.4,6.73332265,22.8570398657,4764,Winter,2000
chic,2000-01-17,108,22,12.7,21.72072829,21.8912968768,4765,Winter,2000
chic,2000-01-18,139,25,20.9,18.77114846,6.874074541,4766,Winter,2000
chic,2000-01-19,137,21,15.7,35.538816719,5.750731803,4767,Winter,2000
chic,2000-01-20,129,10,2.1,12.81036415,15.369405229,4768,Winter,2000
chic,2000-01-21,128,5,-3.2,45.855182073,9.050500215,4769,Winter,2000
chic,2000-01-22,119,17,14.5,29.999785169,8.265631388,4770,Winter,2000
chic,2000-01-23,125,16,4.3,18.90343137,16.893401315,4771,Winter,2000
chic,2000-01-24,123,6,-0.6,33.8726190476,8.840343553,4772,Winter,2000
chic,2000-01-25,133,17,8.5,24.398420647,13.177434525,4773,Winter,2000
chic,2000-01-26,119,15,5.4,26.726960784,12.159504412,4774,Winter,2000
chic,2000-01-27,117,20,11.5,26.645728291,14.70925368,4775,Winter,2000
chic,2000-01-28,124,21,14.5,49.724135925,8.974515396,4776,Winter,2000
chic,2000-01-29,129,24,19.1,26.855812325,25.9513960279,4777,Winter,2000
chic,2000-01-30,112,28,23.3,23.892226891,11.195162856,4778,Winter,2000
chic,2000-01-31,129,20,14.4,35.1213662044,13.114733783,4779,Winter,2000
chic,2000-02-01,110,25,16.5,25.799789916,12.215632688,4780,Winter,2000
chic,2000-02-02,113,21,16,38.7941876751,9.548223283,4781,Winter,2000
chic,2000-02-03,117,33,26.7,18.841711765,11.691707931,4782,Winter,2000
chic,2000-02-04,109,25,19,13.813935573,14.342728051,4783,Winter,2000
chic,2000-02-05,127,21,16.5,20.833543413,13.601011596,4784,Winter,2000
chic,2000-02-06,113,23,21.6,37.9963403464,9.188339443,4785,Winter,2000
chic,2000-02-07,114,26,23.3,15.805532213,17.672171428,4786,Winter,2000
chic,2000-02-08,116,22,21.6,43.805532213,13.416591477,4787,Winter,2000
chic,2000-02-09,129,41,30.2,36.7691176467,14.037680436,4788,Winter,2000
chic,2000-02-10,103,35,32.1,48.78872549,11.679762634,4789,Winter,2000
chic,2000-02-11,114,24,13.9,8.802731093,22.1283657398,4790,Winter,2000
chic,2000-02-12,102,24,14.5,30.678679885,26.0769492318,4791,Winter,2000
chic,2000-02-13,97,30,26.8,36.7439075627,15.742445875,4792,Winter,2000
chic,2000-02-14,116,26,22.5,14.603851543,16.328945025,4793,Winter,2000
chic,2000-02-15,123,31,28.1,28.640266106,8.546350216,4794,Winter,2000
chic,2000-02-16,91,28,19,19.685084033,19.188552459,4795,Winter,2000
chic,2000-02-17,106,27,18.6,35.72710084,18.301946373,4796,Winter,2000
chic,2000-02-18,122,30,27.8,22.044127233,26.3265832416,4797,Winter,2000
chic,2000-02-19,133,29,21.7,7.760714283,23.3538168707,4798,Winter,2000
chic,2000-02-20,111,27,19.7,19.816736693,24.3607370816,4799,Winter,2000
chic,2000-02-21,134,35,29.1,48.836344537,12.489841858,4800,Winter,2000
chic,2000-02-22,120,49,40.3,55.808333333,10.445450868,4801,Winter,2000
chic,2000-02-23,120,59,40.6,85.735504201,27.4816154814,4802,Winter,2000
chic,2000-02-24,94,49,49.9,24.30490755,17.25156517,4803,Winter,2000
chic,2000-02-25,114,55,50.3,59.584243697,17.53819906,4804,Winter,2000
chic,2000-02-26,110,56,51.7,35.589845938,26.031428144,4805,Winter,2000
chic,2000-02-27,109,45,30.7,NA,24.9531503188,4806,Winter,2000
chic,2000-02-28,111,43,26.8,24.685084033,13.287416802,4807,Winter,2000
chic,2000-02-29,103,54,34.4,42.5926470585,21.046576195,4808,Winter,2000
chic,2000-03-01,112,46,32.9,16.710752443,25.6909599245,4809,Winter,2000
chic,2000-03-02,101,33,23.8,5.533823533,28.6831948533,4810,Winter,2000
chic,2000-03-03,105,35,24.1,32.626260504,25.0073420672,4811,Winter,2000
chic,2000-03-04,104,46,30.7,25.785924369,15.322668042,4812,Winter,2000
chic,2000-03-05,95,52,36.5,18.836344533,15.226159111,4813,Winter,2000
chic,2000-03-06,109,51,32.1,63.990406162,18.657024476,4814,Winter,2000
chic,2000-03-07,109,66,49.7,39.4290446838,22.871039979,4815,Winter,2000
chic,2000-03-08,130,67,50.9,88.973599439,28.622376932,4816,Winter,2000
chic,2000-03-09,87,46,32.7,15.895168063,21.178847277,4817,Winter,2000
chic,2000-03-10,111,30,21.9,5.853151263,22.150452972,4818,Winter,2000
chic,2000-03-11,119,30,19,0.886764703000001,29.1230400982,4819,Winter,2000
chic,2000-03-12,99,34,19.3,10.945588233,17.005584871,4820,Winter,2000
chic,2000-03-13,109,39,33.4,38.1858939526,8.220951952,4821,Winter,2000
chic,2000-03-14,84,45,32.6,41.8783613442,16.056964319,4822,Winter,2000
chic,2000-03-15,110,50,41.9,32.760714285,18.334786136,4823,Winter,2000
chic,2000-03-16,108,33,22.3,0.752310923000003,37.35177756,4824,Winter,2000
chic,2000-03-17,102,32,18.5,6.783123253,35.737953212,4825,Winter,2000
chic,2000-03-18,113,34,20.8,14.808333333,22.7387212026,4826,Winter,2000
chic,2000-03-19,100,39,34.1,30.778912902,15.698557892,4827,Winter,2000
chic,2000-03-20,126,49,46.4,12.819537813,15.237638193,4828,Winter,2000
chic,2000-03-21,93,47,45.3,41.5954481789,3.117767888,4829,Winter,2000
chic,2000-03-22,113,51,44,52.575840336,8.406148615,4830,Winter,2000
chic,2000-03-23,99,50,43.7,66.620658263,15.464539619,4831,Winter,2000
chic,2000-03-24,99,57,49,39.6738795515,18.916640271,4832,Winter,2000
chic,2000-03-25,106,53,32.8,20.707975603,32.472555362,4833,Winter,2000
chic,2000-03-26,106,52,31.8,26.769117647,30.7521755033,4834,Winter,2000
chic,2000-03-27,119,47,31.2,8.015616243,28.5393345091,4835,Winter,2000
chic,2000-03-28,93,39,31.1,8.004411763,15.302908781,4836,Winter,2000
chic,2000-03-29,90,40,29.3,17.953991593,18.090211857,4837,Winter,2000
chic,2000-03-30,111,40,31,31.920378151,22.0687059229,4838,Winter,2000
chic,2000-03-31,97,45,28.1,53.567099432,12.26151237,4839,Winter,2000
chic,2000-04-01,98,52,33.9,49.72990196,14.203028962,4840,Spring,2000
chic,2000-04-02,98,51,42.5,36.5226190473,21.8934616174,4841,Spring,2000
chic,2000-04-03,116,52,34.3,29.399369748,16.809251468,4842,Spring,2000
chic,2000-04-04,111,38,19.7,8.337745093,22.5409832308,4843,Spring,2000
chic,2000-04-05,122,44,23.8,68.430182072,21.073211905,4844,Spring,2000
chic,2000-04-06,120,53,27.3,77.612953216,23.211781373,4845,Spring,2000
chic,2000-04-07,114,41,32.7,21.536624653,14.063444176,4846,Spring,2000
chic,2000-04-08,108,34,23,25.699089636,25.5422458911,4847,Spring,2000
chic,2000-04-09,115,45,26.7,16.875560223,22.0473480685,4848,Spring,2000
chic,2000-04-10,120,37,28.1,20.897969183,27.6797097267,4849,Spring,2000
chic,2000-04-11,86,34,33.1,8.889565823,21.4315673906,4850,Spring,2000
chic,2000-04-12,122,39,25.3,32.426465868,19.541247024,4851,Spring,2000
chic,2000-04-13,99,49,28.3,43.679481792,19.780286698,4852,Spring,2000
chic,2000-04-14,121,58,42.8,104.421778711,22.357712249,4853,Spring,2000
chic,2000-04-15,100,56,46.9,50.393767507,22.1261380439,4854,Spring,2000
chic,2000-04-16,125,44,40.9,15.489005603,17.064396799,4855,Spring,2000
chic,2000-04-17,101,41,38.9,8.393767503,14.450478004,4856,Spring,2000
chic,2000-04-18,120,48,42.5,40.6198866199,7.35767485,4857,Spring,2000
chic,2000-04-19,97,52,48.8,49.278921568,7.965098215,4858,Spring,2000
chic,2000-04-20,108,53,50.2,18.208893553,12.203301934,4859,Spring,2000
chic,2000-04-21,105,44,35,0.203291313000001,28.2437595382,4860,Spring,2000
chic,2000-04-22,97,48,31.4,10.178081233,20.587988144,4861,Spring,2000
chic,2000-04-23,84,47,40.3,19.088445373,31.588881899,4862,Spring,2000
chic,2000-04-24,112,52,32.6,22.94254884,33.145569413,4863,Spring,2000
chic,2000-04-25,112,49,23.4,11.001610643,34.412215935,4864,Spring,2000
chic,2000-04-26,123,52,24.2,29.049229692,26.7513751417,4865,Spring,2000
chic,2000-04-27,123,53,26.3,86.950978018,23.2013419354,4866,Spring,2000
chic,2000-04-28,127,54,32.2,61.035784314,28.3261322837,4867,Spring,2000
chic,2000-04-29,85,48,39.1,7.293487397,21.6966737779,4868,Spring,2000
chic,2000-04-30,113,54,40,40.3185950048,22.7278378523,4869,Spring,2000
chic,2000-05-01,122,57,49.2,46.548389356,20.522074727,4870,Spring,2000
chic,2000-05-02,97,57,43.1,26.598809524,24.923629402,4871,Spring,2000
chic,2000-05-03,102,63,48.6,59.589704695,30.536484824,4872,Spring,2000
chic,2000-05-04,118,72,58.1,76.491665479,29.9782959519,4873,Spring,2000
chic,2000-05-05,126,74,59.3,77.774578645,32.486490619,4874,Spring,2000
chic,2000-05-06,125,74,61.3,38.4531596064,31.0064104421,4875,Spring,2000
chic,2000-05-07,104,71,65,33.8418055354,24.23219177,4876,Spring,2000
chic,2000-05-08,128,76,67.5,100.881021222,23.6974710735,4877,Spring,2000
chic,2000-05-09,108,59,55,9.984709741,20.799436626,4878,Spring,2000
chic,2000-05-10,104,55,45,15.028056305,19.417940565,4879,Spring,2000
chic,2000-05-11,114,67,59.9,47.159708968,19.037028227,4880,Spring,2000
chic,2000-05-12,102,73,66.8,40.3227522775,21.7895456693,4881,Spring,2000
chic,2000-05-13,94,53,38.4,15.327776195,23.3370855922,4882,Spring,2000
chic,2000-05-14,105,52,33,14.537860225,30.3625404002,4883,Spring,2000
chic,2000-05-15,108,57,35,33.5604365882,17.945378438,4884,Spring,2000
chic,2000-05-16,95,61,49.6,43.435504201,18.20306688,4885,Spring,2000
chic,2000-05-17,111,61,56.5,49.390686274,14.223777414,4886,Spring,2000
chic,2000-05-18,102,58,51.8,29.97156006,27.8145949614,4887,Spring,2000
chic,2000-05-19,105,46,40.3,NA,25.2014463912,4888,Spring,2000
chic,2000-05-20,104,55,37.8,15.763235293,23.1592373369,4889,Spring,2000
chic,2000-05-21,104,57,48.6,27.794047619,25.5291256196,4890,Spring,2000
chic,2000-05-22,122,67,56.4,69.889285714,18.124508269,4891,Spring,2000
chic,2000-05-23,104,69,52,41.9817226887,23.3766169007,4892,Spring,2000
chic,2000-05-24,94,68,42.2,59.435444002,32.667961143,4893,Spring,2000
chic,2000-05-25,121,64,36.5,54.945308123,28.6552574215,4894,Spring,2000
chic,2000-05-26,89,61,48.5,68.920098039,16.743852146,4895,Spring,2000
chic,2000-05-27,102,60,55.9,26.900490196,31.0018170873,4896,Spring,2000
chic,2000-05-28,101,55,52,4.900490193,24.8762451926,4897,Spring,2000
chic,2000-05-29,117,56,47.4,6.822058823,25.10399508,4898,Spring,2000
chic,2000-05-30,102,65,61.4,35.9457390887,25.9207454512,4899,Spring,2000
chic,2000-05-31,105,67,64.8,53.80245098,13.322902648,4900,Spring,2000
chic,2000-06-01,99,73,65.5,59.903291316,31.653203424,4901,Spring,2000
chic,2000-06-02,89,60,52.8,21.169397763,24.9864671734,4902,Spring,2000
chic,2000-06-03,87,55,44.9,8.331862743,28.9477246598,4903,Spring,2000
chic,2000-06-04,88,56,50.6,14.435504203,27.6222289816,4904,Spring,2000
chic,2000-06-05,92,54,47,20.656956773,30.3564993815,4905,Spring,2000
chic,2000-06-06,116,60,41.8,45.343067227,20.127806644,4906,Spring,2000
chic,2000-06-07,122,64,46.8,96.382282913,31.610482584,4907,Spring,2000
chic,2000-06-08,113,78,59.8,54.460714285,49.302760115,4908,Spring,2000
chic,2000-06-09,115,77,57.5,86.575560224,54.180051482,4909,Spring,2000
chic,2000-06-10,134,80,67,89.502731092,31.05064327,4910,Spring,2000
chic,2000-06-11,98,70,66.8,26.050134288,15.028740491,4911,Spring,2000
chic,2000-06-12,109,57,56,10.460580523,8.301824372,4912,Spring,2000
chic,2000-06-13,109,69,63.8,32.485798122,11.745653983,4913,Spring,2000
chic,2000-06-14,90,72,64.6,42.4069248823,25.5881040204,4914,Spring,2000
chic,2000-06-15,95,70,58.8,20.398474183,24.9279894658,4915,Spring,2000
chic,2000-06-16,114,67,60.3,24.316784037,21.5781415615,4916,Spring,2000
chic,2000-06-17,106,60,45.3,15.642267593,24.9427599546,4917,Spring,2000
chic,2000-06-18,92,65,46.9,8.347769953,27.9213411818,4918,Spring,2000
chic,2000-06-19,89,66,57,43.353403756,28.9653551006,4919,Spring,2000
chic,2000-06-20,101,74,68.6,33.3336854457,19.3872155,4920,Spring,2000
chic,2000-06-21,114,74,58,13.274530513,24.8680485076,4921,Spring,2000
chic,2000-06-22,89,72,56.2,13.305516433,27.3496823286,4922,Spring,2000
chic,2000-06-23,92,71,61.7,33.1236762357,23.0059730964,4923,Spring,2000
chic,2000-06-24,108,71,67.5,30.367488263,21.4301710656,4924,Spring,2000
chic,2000-06-25,99,75,65.1,16.429460093,28.7245500816,4925,Spring,2000
chic,2000-06-26,120,72,63.9,18.370305163,20.490431093,4926,Spring,2000
chic,2000-06-27,106,68,52.6,17.367488263,18.655493916,4927,Spring,2000
chic,2000-06-28,84,62,57,NA,8.919470575,4928,Spring,2000
chic,2000-06-29,102,66,52.3,27.480555555,18.802365111,4929,Spring,2000
chic,2000-06-30,105,66,54.7,NA,19.456768372,4930,Spring,2000
chic,2000-07-01,99,71,61.2,NA,32.850671917,4931,Summer,2000
chic,2000-07-02,85,74,70,NA,33.888930051,4932,Summer,2000
chic,2000-07-03,97,68,64.7,NA,20.342449749,4933,Summer,2000
chic,2000-07-04,88,70,64.5,NA,26.6923375273,4934,Summer,2000
chic,2000-07-05,120,76,65,35.7613861628,40.434353345,4935,Summer,2000
chic,2000-07-06,89,74,64.2,31.384389671,36.872669891,4936,Summer,2000
chic,2000-07-07,108,70,58,26.384389671,22.822648864,4937,Summer,2000
chic,2000-07-08,117,73,64,52.384389671,32.080740965,4938,Summer,2000
chic,2000-07-09,111,81,70.7,56.384389671,35.527281242,4939,Summer,2000
chic,2000-07-10,98,73,68.3,19.384389673,26.5602708442,4940,Summer,2000
chic,2000-07-11,119,69,64,31.907202068,31.800691941,4941,Summer,2000
chic,2000-07-12,96,72,58.1,27.384389671,35.731683803,4942,Summer,2000
chic,2000-07-13,108,75,64.5,40.384389671,31.957663746,4943,Summer,2000
chic,2000-07-14,97,77,63.4,23.384389671,31.155104623,4944,Summer,2000
chic,2000-07-15,116,73,60.1,18.384389673,26.0467146105,4945,Summer,2000
chic,2000-07-16,91,73,57.7,20.384389673,21.586055579,4946,Summer,2000
chic,2000-07-17,94,77,63.4,31.036344948,21.6615283527,4947,Summer,2000
chic,2000-07-18,98,66,54.3,18.384389673,20.178705365,4948,Summer,2000
chic,2000-07-19,83,63,53.9,14.384389673,18.643706653,4949,Summer,2000
chic,2000-07-20,91,67,56.3,38.384389671,16.07889471,4950,Summer,2000
chic,2000-07-21,100,67,51.1,16.384389673,15.32244846,4951,Summer,2000
chic,2000-07-22,97,63,53.9,17.384389673,16.221724542,4952,Summer,2000
chic,2000-07-23,98,63,49.7,18.235364803,16.458590915,4953,Summer,2000
chic,2000-07-24,112,66,53.6,31.384389671,29.2019855791,4954,Summer,2000
chic,2000-07-25,106,69,56.7,45.384389671,30.0020927792,4955,Summer,2000
chic,2000-07-26,103,73,60.8,84.384389671,34.104271391,4956,Summer,2000
chic,2000-07-27,92,77,65.8,64.384389671,29.9441171875,4957,Summer,2000
chic,2000-07-28,93,74,65.5,28.384389671,30.6257252895,4958,Summer,2000
chic,2000-07-29,111,73,65.9,33.2856734404,47.236807895,4959,Summer,2000
chic,2000-07-30,84,71,67.1,17.384389673,34.432223581,4960,Summer,2000
chic,2000-07-31,111,70,66.2,22.384389673,16.302701283,4961,Summer,2000
chic,2000-08-01,97,73,67.2,32.384389671,16.344102249,4962,Summer,2000
chic,2000-08-02,101,76,64.6,31.384389671,23.917181644,4963,Summer,2000
chic,2000-08-03,97,63,54.5,4.384389673,26.8418397752,4964,Summer,2000
chic,2000-08-04,104,67,53.8,32.206514084,22.2315564857,4965,Summer,2000
chic,2000-08-05,103,67,61.3,40.384389671,22.1872952623,4966,Summer,2000
chic,2000-08-06,108,78,70.6,36.384389671,28.1045998221,4967,Summer,2000
chic,2000-08-07,112,76,66.5,19.384389673,17.045240522,4968,Summer,2000
chic,2000-08-08,107,77,69.4,30.384389671,18.423453091,4969,Summer,2000
chic,2000-08-09,112,79,67,44.384389671,24.5364150575,4970,Summer,2000
chic,2000-08-10,93,74,62.3,32.5787598469,21.5744641998,4971,Summer,2000
chic,2000-08-11,97,71,60.8,26.384389671,16.842200955,4972,Summer,2000
chic,2000-08-12,104,71,61,31.384389671,22.3651620867,4973,Summer,2000
chic,2000-08-13,104,74,62.5,26.384389671,24.1899912749,4974,Summer,2000
chic,2000-08-14,80,76,67.9,64.384389671,28.1054244588,4975,Summer,2000
chic,2000-08-15,125,82,68.8,54.384389671,37.075611351,4976,Summer,2000
chic,2000-08-16,102,70,54.9,22.773498364,19.663139322,4977,Summer,2000
chic,2000-08-17,81,68,62.3,22.384389673,20.015774805,4978,Summer,2000
chic,2000-08-18,86,67,59.5,9.384389673,21.4413851049,4979,Summer,2000
chic,2000-08-19,108,64,56,11.384389673,16.456508136,4980,Summer,2000
chic,2000-08-20,106,65,54,8.384389673,26.1629475303,4981,Summer,2000
chic,2000-08-21,109,67,56.3,31.384389671,27.6132333217,4982,Summer,2000
chic,2000-08-22,119,76,67.6,45.741283392,26.6856208641,4983,Summer,2000
chic,2000-08-23,93,76,69,59.384389671,26.6310616046,4984,Summer,2000
chic,2000-08-24,110,71,58.5,33.384389671,24.9081366842,4985,Summer,2000
chic,2000-08-25,95,70,59,75.384389671,23.4835726566,4986,Summer,2000
chic,2000-08-26,101,73,64.6,59.384389671,28.7731364442,4987,Summer,2000
chic,2000-08-27,105,72,64.3,16.384389673,40.855711292,4988,Summer,2000
chic,2000-08-28,89,75,64.2,43.34862071,29.9594442716,4989,Summer,2000
chic,2000-08-29,83,77,68.7,50.384389671,26.5554524913,4990,Summer,2000
chic,2000-08-30,109,77,70.6,66.384389671,29.2161899673,4991,Summer,2000
chic,2000-08-31,106,80,68.2,66.384389671,34.96121224,4992,Summer,2000
chic,2000-09-01,100,80,69,66.384389671,39.31931324,4993,Summer,2000
chic,2000-09-02,103,79,67.3,31.384389671,36.070288274,4994,Summer,2000
chic,2000-09-03,99,77,66.8,39.0152873764,34.757820235,4995,Summer,2000
chic,2000-09-04,93,66,55.1,2.384389673,23.0208938411,4996,Summer,2000
chic,2000-09-05,89,63,45.2,10.384389673,27.6445054049,4997,Summer,2000
chic,2000-09-06,91,61,48.4,34.384389671,22.1236376066,4998,Summer,2000
chic,2000-09-07,100,74,60.5,65.384389671,24.7236224095,4999,Summer,2000
chic,2000-09-08,100,75,66.8,52.384389671,12.867819195,5000,Summer,2000
chic,2000-09-09,91,76,67.4,31.232390612,16.781644375,5001,Summer,2000
chic,2000-09-10,99,78,70.5,21.384389673,12.344530895,5002,Summer,2000
chic,2000-09-11,91,75,67.9,46.384389671,17.81011275,5003,Summer,2000
chic,2000-09-12,100,63,52.9,20.384389673,16.114648428,5004,Summer,2000
chic,2000-09-13,79,63,49.7,61.384389671,10.673154965,5005,Summer,2000
chic,2000-09-14,103,65,52.5,28.384389671,17.352620802,5006,Summer,2000
chic,2000-09-15,92,56,40.1,17.235364803,11.547182206,5007,Summer,2000
chic,2000-09-16,112,56,41,14.384389673,12.709543748,5008,Summer,2000
chic,2000-09-17,120,68,47.7,20.384389673,26.6317740866,5009,Summer,2000
chic,2000-09-18,118,69,53.2,79.384389671,22.4767952204,5010,Summer,2000
chic,2000-09-19,111,75,51.1,91.384389671,37.999680301,5011,Summer,2000
chic,2000-09-20,101,58,53,17.384389673,7.855788805,5012,Summer,2000
chic,2000-09-21,102,54,40.5,20.568698133,13.413722054,5013,Summer,2000
chic,2000-09-22,92,58,51.3,31.384389671,5.689751135,5014,Summer,2000
chic,2000-09-23,101,63,58.2,11.384389673,11.436351396,5015,Summer,2000
chic,2000-09-24,103,53,46.2,0.384389673000001,21.3997473216,5016,Summer,2000
chic,2000-09-25,97,49,40.2,5.384389673,16.245565508,5017,Summer,2000
chic,2000-09-26,109,56,41.2,33.384389671,9.551032675,5018,Summer,2000
chic,2000-09-27,90,59,46.6,27.352963433,14.273489324,5019,Summer,2000
chic,2000-09-28,113,55,41.1,17.384389673,13.93107805,5020,Summer,2000
chic,2000-09-29,127,61,42.1,56.384389671,10.459182165,5021,Summer,2000
chic,2000-09-30,109,65,48.1,67.384389671,23.4869818992,5022,Summer,2000
chic,2000-10-01,124,72,50.7,91.384389671,46.526590875,5023,Autumn,2000
chic,2000-10-02,120,69,53.8,54.384389671,28.575405328,5024,Autumn,2000
